disease pair ID,label
Phe_687.1-Phe_728,1
Phe_687.1-Phe_728.7,1
Phe_687.1-Phe_728.71,1
Phe_687.1-Phe_729,1
Phe_687.1-Phe_729.1,1
Phe_687.1-Phe_733,1
Phe_687.1-Phe_733.8,1
Phe_687.1-Phe_735,1
Phe_687.1-Phe_735.2,1
Phe_687.1-Phe_735.21,1
Phe_687.1-Phe_735.23,1
Phe_687.1-Phe_735.3,1
Phe_687.1-Phe_736,1
Phe_687.1-Phe_737,1
Phe_687.1-Phe_737.3,1
Phe_687.1-Phe_738,1
Phe_687.1-Phe_738.4,1
Phe_687.1-Phe_740,1
Phe_687.1-Phe_740.1,1
Phe_687.1-Phe_740.11,1
Phe_687.1-Phe_740.9,1
Phe_687.1-Phe_741,1
Phe_687.1-Phe_741.4,1
Phe_687.1-Phe_742,1
Phe_687.1-Phe_742.9,1
Phe_687.1-Phe_743,1
Phe_687.1-Phe_743.1,1
Phe_687.1-Phe_743.11,1
Phe_687.1-Phe_745,1
Phe_687.1-Phe_747,1
Phe_687.1-Phe_747.1,1
Phe_687.1-Phe_747.13,1
Phe_687.1-Phe_751,1
Phe_687.1-Phe_939,1
Phe_687.4-Phe_689,1
Phe_687.4-Phe_695,1
Phe_687.4-Phe_696,1
Phe_687.4-Phe_696.4,1
Phe_687.4-Phe_696.41,1
Phe_687.4-Phe_701,1
Phe_687.4-Phe_701.2,1
Phe_687.4-Phe_702,0
Phe_687.4-Phe_702.1,1
Phe_687.4-Phe_702.2,1
Phe_687.4-Phe_703,1
Phe_687.4-Phe_704,1
Phe_687.4-Phe_706,1
Phe_687.4-Phe_706.2,1
Phe_687.4-Phe_707,1
Phe_687.4-Phe_709,1
Phe_687.4-Phe_709.7,1
Phe_687.4-Phe_714,1
Phe_687.4-Phe_714.1,1
Phe_687.4-Phe_715,1
Phe_687.4-Phe_716,1
Phe_687.4-Phe_716.2,1
Phe_687.4-Phe_716.9,1
Phe_687.4-Phe_717,1
Phe_687.4-Phe_720,1
Phe_687.4-Phe_721,1
Phe_687.4-Phe_721.1,1
Phe_687.4-Phe_722,1
Phe_687.4-Phe_722.6,1
Phe_687.4-Phe_722.9,1
Phe_687.4-Phe_724,1
Phe_687.4-Phe_726,1
Phe_687.4-Phe_726.1,1
Phe_687.4-Phe_727,1
Phe_687.4-Phe_727.1,1
Phe_687.4-Phe_727.4,1
Phe_687.4-Phe_728,1
Phe_687.4-Phe_728.7,1
Phe_687.4-Phe_728.71,0
Phe_687.4-Phe_729,1
Phe_687.4-Phe_729.1,1
Phe_687.4-Phe_733,1
Phe_687.4-Phe_733.8,0
Phe_687.4-Phe_735,1
Phe_687.4-Phe_735.2,1
Phe_687.4-Phe_735.21,1
Phe_687.4-Phe_735.23,1
Phe_687.4-Phe_735.3,1
Phe_687.4-Phe_736,1
Phe_687.4-Phe_737,1
Phe_687.4-Phe_737.3,1
Phe_687.4-Phe_738,1
Phe_687.4-Phe_738.4,1
Phe_687.4-Phe_740,1
Phe_687.4-Phe_740.1,1
Phe_687.4-Phe_740.11,1
Phe_687.4-Phe_740.9,1
Phe_687.4-Phe_741,1
Phe_687.4-Phe_741.4,1
Phe_687.4-Phe_742,0
Phe_687.4-Phe_742.9,1
Phe_687.4-Phe_743,1
Phe_687.4-Phe_743.1,1
Phe_687.4-Phe_743.11,1
Phe_687.4-Phe_745,1
Phe_687.4-Phe_747,1
Phe_687.4-Phe_747.1,1
Phe_687.4-Phe_747.13,1
Phe_687.4-Phe_751,1
Phe_687.4-Phe_939,1
Phe_689-Phe_695,1
Phe_689-Phe_696,1
Phe_689-Phe_696.4,1
Phe_689-Phe_696.41,1
Phe_689-Phe_701,1
Phe_689-Phe_701.2,1
Phe_689-Phe_702,1
Phe_689-Phe_702.1,1
Phe_689-Phe_702.2,1
Phe_689-Phe_703,1
Phe_689-Phe_704,1
Phe_689-Phe_706,1
Phe_689-Phe_706.2,1
Phe_689-Phe_707,1
Phe_689-Phe_709,1
Phe_689-Phe_709.7,1
Phe_689-Phe_714,1
Phe_689-Phe_714.1,1
Phe_689-Phe_715,1
Phe_689-Phe_716,1
Phe_689-Phe_716.2,1
Phe_689-Phe_716.9,1
Phe_689-Phe_717,1
Phe_689-Phe_720,1
Phe_689-Phe_721,1
Phe_689-Phe_721.1,1
Phe_689-Phe_722,1
Phe_689-Phe_722.6,1
Phe_689-Phe_722.9,1
Phe_689-Phe_724,1
Phe_689-Phe_726,1
Phe_689-Phe_726.1,1
Phe_689-Phe_727,1
Phe_689-Phe_727.1,1
Phe_689-Phe_727.4,1
Phe_689-Phe_728,1
Phe_689-Phe_728.7,1
Phe_689-Phe_728.71,1
Phe_689-Phe_729,1
Phe_689-Phe_729.1,1
Phe_689-Phe_733,1
Phe_689-Phe_733.8,1
Phe_689-Phe_735,0
Phe_689-Phe_735.2,1
Phe_689-Phe_735.21,1
Phe_689-Phe_735.23,1
Phe_689-Phe_735.3,1
Phe_689-Phe_736,1
Phe_689-Phe_737,1
Phe_689-Phe_737.3,1
Phe_689-Phe_738,1
Phe_689-Phe_738.4,1
Phe_689-Phe_740,1
Phe_689-Phe_740.1,1
Phe_689-Phe_740.11,1
Phe_689-Phe_740.9,1
Phe_689-Phe_741,1
Phe_689-Phe_741.4,1
Phe_689-Phe_742,1
Phe_689-Phe_742.9,1
Phe_689-Phe_743,1
Phe_689-Phe_743.1,1
Phe_689-Phe_743.11,1
Phe_689-Phe_745,1
Phe_689-Phe_747,0
Phe_689-Phe_747.1,1
Phe_689-Phe_747.13,1
Phe_689-Phe_751,1
Phe_689-Phe_939,1
Phe_695-Phe_696,1
Phe_695-Phe_696.4,1
Phe_695-Phe_696.41,1
Phe_695-Phe_701,1
Phe_695-Phe_701.2,1
Phe_695-Phe_702,0
Phe_695-Phe_702.1,1
Phe_695-Phe_702.2,1
Phe_695-Phe_703,1
Phe_695-Phe_704,1
Phe_695-Phe_706,1
Phe_695-Phe_706.2,1
Phe_695-Phe_707,1
Phe_695-Phe_709,1
Phe_695-Phe_709.7,1
Phe_695-Phe_714,1
Phe_695-Phe_714.1,1
Phe_695-Phe_715,1
Phe_695-Phe_716,1
Phe_695-Phe_716.2,1
Phe_695-Phe_716.9,1
Phe_695-Phe_717,1
Phe_695-Phe_720,1
Phe_695-Phe_721,1
Phe_695-Phe_721.1,1
Phe_695-Phe_722,1
Phe_695-Phe_722.6,1
Phe_695-Phe_722.9,1
Phe_695-Phe_724,1
Phe_695-Phe_726,1
Phe_695-Phe_726.1,1
Phe_695-Phe_727,1
Phe_695-Phe_727.1,1
Phe_695-Phe_727.4,1
Phe_695-Phe_728,1
Phe_695-Phe_728.7,1
Phe_695-Phe_728.71,0
Phe_695-Phe_729,1
Phe_695-Phe_729.1,1
Phe_695-Phe_733,1
Phe_695-Phe_733.8,1
Phe_695-Phe_735,1
Phe_695-Phe_735.2,1
Phe_695-Phe_735.21,1
Phe_695-Phe_735.23,1
Phe_695-Phe_735.3,1
Phe_695-Phe_736,1
Phe_695-Phe_737,1
Phe_695-Phe_737.3,1
Phe_695-Phe_738,1
Phe_695-Phe_738.4,1
Phe_695-Phe_740,1
Phe_695-Phe_740.1,1
Phe_695-Phe_740.11,1
Phe_695-Phe_740.9,1
Phe_695-Phe_741,1
Phe_695-Phe_741.4,1
Phe_695-Phe_742,0
Phe_695-Phe_742.9,1
Phe_695-Phe_743,1
Phe_695-Phe_743.1,1
Phe_695-Phe_743.11,1
Phe_695-Phe_745,1
Phe_695-Phe_747,1
Phe_695-Phe_747.1,0
Phe_695-Phe_747.13,1
Phe_695-Phe_751,1
Phe_695-Phe_939,1
Phe_696-Phe_696.4,1
Phe_696-Phe_696.41,1
Phe_696-Phe_701,1
Phe_696-Phe_701.2,1
Phe_696-Phe_702,1
Phe_696-Phe_702.1,1
Phe_696-Phe_702.2,1
Phe_696-Phe_703,1
Phe_696-Phe_704,1
Phe_696-Phe_706,1
Phe_696-Phe_706.2,1
Phe_696-Phe_707,1
Phe_696-Phe_709,1
Phe_696-Phe_709.7,1
Phe_696-Phe_714,1
Phe_696-Phe_714.1,1
Phe_696-Phe_715,1
Phe_696-Phe_716,1
Phe_696-Phe_716.2,1
Phe_696-Phe_716.9,1
Phe_696-Phe_717,1
Phe_696-Phe_720,1
Phe_696-Phe_721,1
Phe_696-Phe_721.1,1
Phe_696-Phe_722,1
Phe_696-Phe_722.6,1
Phe_696-Phe_722.9,1
Phe_696-Phe_724,1
Phe_696-Phe_726,1
Phe_696-Phe_726.1,1
Phe_696-Phe_727,1
Phe_696-Phe_727.1,1
Phe_696-Phe_727.4,1
Phe_696-Phe_728,1
Phe_696-Phe_728.7,1
Phe_696-Phe_728.71,1
Phe_696-Phe_729,1
Phe_696-Phe_729.1,1
Phe_696-Phe_733,1
Phe_696-Phe_733.8,1
Phe_696-Phe_735,1
Phe_696-Phe_735.2,1
Phe_696-Phe_735.21,1
Phe_696-Phe_735.23,1
Phe_696-Phe_735.3,1
Phe_696-Phe_736,1
Phe_696-Phe_737,0
Phe_696-Phe_737.3,1
Phe_696-Phe_738,1
Phe_696-Phe_738.4,1
Phe_696-Phe_740,1
Phe_696-Phe_740.1,1
Phe_696-Phe_740.11,1
Phe_696-Phe_740.9,1
Phe_696-Phe_741,1
Phe_696-Phe_741.4,1
Phe_696-Phe_742,1
Phe_696-Phe_742.9,1
Phe_696-Phe_743,1
Phe_696-Phe_743.1,1
Phe_696-Phe_743.11,1
Phe_696-Phe_745,1
Phe_696-Phe_747,0
Phe_696-Phe_747.1,1
Phe_696-Phe_747.13,1
Phe_696-Phe_751,1
Phe_696-Phe_939,1
Phe_696.4-Phe_696.41,1
Phe_696.4-Phe_701,1
Phe_696.4-Phe_701.2,1
Phe_696.4-Phe_702,1
Phe_696.4-Phe_702.1,1
Phe_696.4-Phe_702.2,1
Phe_696.4-Phe_703,1
Phe_696.4-Phe_704,1
Phe_696.4-Phe_706,1
Phe_696.4-Phe_706.2,1
Phe_696.4-Phe_707,1
Phe_696.4-Phe_709,1
Phe_696.4-Phe_709.7,1
Phe_696.4-Phe_714,1
Phe_696.4-Phe_714.1,1
Phe_696.4-Phe_715,1
Phe_696.4-Phe_716,1
Phe_696.4-Phe_716.2,1
Phe_696.4-Phe_716.9,1
Phe_696.4-Phe_717,1
Phe_696.4-Phe_720,1
Phe_696.4-Phe_721,1
Phe_696.4-Phe_721.1,1
Phe_696.4-Phe_722,1
Phe_696.4-Phe_722.6,1
Phe_696.4-Phe_722.9,1
Phe_696.4-Phe_724,1
Phe_696.4-Phe_726,1
Phe_696.4-Phe_726.1,1
Phe_696.4-Phe_727,1
Phe_696.4-Phe_727.1,1
Phe_696.4-Phe_727.4,1
Phe_696.4-Phe_728,1
Phe_696.4-Phe_728.7,1
Phe_696.4-Phe_728.71,1
Phe_696.4-Phe_729,1
Phe_696.4-Phe_729.1,1
Phe_696.4-Phe_733,1
Phe_696.4-Phe_733.8,1
Phe_696.4-Phe_735,1
Phe_696.4-Phe_735.2,1
Phe_696.4-Phe_735.21,1
Phe_696.4-Phe_735.23,1
Phe_696.4-Phe_735.3,1
Phe_696.4-Phe_736,1
Phe_696.4-Phe_737,0
Phe_696.4-Phe_737.3,1
Phe_696.4-Phe_738,1
Phe_696.4-Phe_738.4,1
Phe_696.4-Phe_740,1
Phe_696.4-Phe_740.1,1
Phe_696.4-Phe_740.11,1
Phe_696.4-Phe_740.9,1
Phe_696.4-Phe_741,1
Phe_696.4-Phe_741.4,1
Phe_696.4-Phe_742,0
Phe_696.4-Phe_742.9,1
Phe_696.4-Phe_743,1
Phe_696.4-Phe_743.1,1
Phe_696.4-Phe_743.11,1
Phe_696.4-Phe_745,1
Phe_696.4-Phe_747,0
Phe_696.4-Phe_747.1,1
Phe_696.4-Phe_747.13,1
Phe_696.4-Phe_751,1
Phe_696.4-Phe_939,1
Phe_696.41-Phe_701,1
Phe_696.41-Phe_701.2,1
Phe_696.41-Phe_702,1
Phe_696.41-Phe_702.1,1
Phe_696.41-Phe_702.2,1
Phe_696.41-Phe_703,1
Phe_696.41-Phe_704,1
Phe_696.41-Phe_706,1
Phe_696.41-Phe_706.2,1
Phe_696.41-Phe_707,1
Phe_696.41-Phe_709,1
Phe_696.41-Phe_709.7,1
Phe_696.41-Phe_714,1
Phe_696.41-Phe_714.1,1
Phe_696.41-Phe_715,1
Phe_696.41-Phe_716,1
Phe_696.41-Phe_716.2,1
Phe_696.41-Phe_716.9,1
Phe_696.41-Phe_717,1
Phe_696.41-Phe_720,1
Phe_696.41-Phe_721,1
Phe_696.41-Phe_721.1,1
Phe_696.41-Phe_722,1
Phe_696.41-Phe_722.6,1
Phe_696.41-Phe_722.9,1
Phe_696.41-Phe_724,1
Phe_696.41-Phe_726,1
Phe_696.41-Phe_726.1,1
Phe_696.41-Phe_727,1
Phe_696.41-Phe_727.1,1
Phe_696.41-Phe_727.4,1
Phe_696.41-Phe_728,1
Phe_696.41-Phe_728.7,1
Phe_696.41-Phe_728.71,1
Phe_696.41-Phe_729,1
Phe_696.41-Phe_729.1,1
Phe_696.41-Phe_733,1
Phe_696.41-Phe_733.8,1
Phe_696.41-Phe_735,0
Phe_696.41-Phe_735.2,1
Phe_696.41-Phe_735.21,1
Phe_696.41-Phe_735.23,1
Phe_696.41-Phe_735.3,1
Phe_696.41-Phe_736,1
Phe_696.41-Phe_737,0
Phe_696.41-Phe_737.3,1
Phe_696.41-Phe_738,1
Phe_696.41-Phe_738.4,1
Phe_696.41-Phe_740,1
Phe_696.41-Phe_740.1,1
Phe_696.41-Phe_740.11,1
Phe_696.41-Phe_740.9,1
Phe_696.41-Phe_741,1
Phe_696.41-Phe_741.4,1
Phe_696.41-Phe_742,0
Phe_696.41-Phe_742.9,1
Phe_696.41-Phe_743,1
Phe_696.41-Phe_743.1,1
Phe_696.41-Phe_743.11,1
Phe_696.41-Phe_745,1
Phe_696.41-Phe_747,0
Phe_696.41-Phe_747.1,1
Phe_696.41-Phe_747.13,1
Phe_696.41-Phe_751,1
Phe_696.41-Phe_939,1
Phe_701-Phe_701.2,1
Phe_701-Phe_702,0
Phe_701-Phe_702.1,1
Phe_701-Phe_702.2,1
Phe_701-Phe_703,1
Phe_701-Phe_704,1
Phe_701-Phe_706,1
Phe_701-Phe_706.2,1
Phe_701-Phe_707,1
Phe_701-Phe_709,1
Phe_701-Phe_709.7,1
Phe_701-Phe_714,1
Phe_701-Phe_714.1,1
Phe_701-Phe_715,1
Phe_701-Phe_716,0
Phe_701-Phe_716.2,1
Phe_701-Phe_716.9,1
Phe_701-Phe_717,1
Phe_701-Phe_720,1
Phe_701-Phe_721,1
Phe_701-Phe_721.1,1
Phe_701-Phe_722,1
Phe_701-Phe_722.6,1
Phe_701-Phe_722.9,1
Phe_701-Phe_724,1
Phe_701-Phe_726,1
Phe_701-Phe_726.1,1
Phe_701-Phe_727,1
Phe_701-Phe_727.1,1
Phe_701-Phe_727.4,1
Phe_701-Phe_728,0
Phe_701-Phe_728.7,1
Phe_701-Phe_728.71,1
Phe_701-Phe_729,1
Phe_701-Phe_729.1,1
Phe_701-Phe_733,1
Phe_701-Phe_733.8,1
Phe_701-Phe_735,1
Phe_701-Phe_735.2,1
Phe_701-Phe_735.21,1
Phe_701-Phe_735.23,1
Phe_701-Phe_735.3,1
Phe_701-Phe_736,1
Phe_701-Phe_737,0
Phe_701-Phe_737.3,1
Phe_701-Phe_738,0
Phe_701-Phe_738.4,1
Phe_701-Phe_740,1
Phe_701-Phe_740.1,1
Phe_701-Phe_740.11,1
Phe_701-Phe_740.9,1
Phe_701-Phe_741,1
Phe_701-Phe_741.4,0
Phe_701-Phe_742,1
Phe_701-Phe_742.9,1
Phe_701-Phe_743,1
Phe_701-Phe_743.1,1
Phe_701-Phe_743.11,1
Phe_701-Phe_745,1
Phe_701-Phe_747,0
Phe_701-Phe_747.1,1
Phe_701-Phe_747.13,1
Phe_701-Phe_751,1
Phe_701-Phe_939,1
Phe_701.2-Phe_702,1
Phe_701.2-Phe_702.1,1
Phe_701.2-Phe_702.2,1
Phe_701.2-Phe_703,1
Phe_701.2-Phe_704,1
Phe_701.2-Phe_706,1
Phe_701.2-Phe_706.2,1
Phe_701.2-Phe_707,1
Phe_701.2-Phe_709,1
Phe_701.2-Phe_709.7,1
Phe_701.2-Phe_714,1
Phe_701.2-Phe_714.1,1
Phe_701.2-Phe_715,1
Phe_701.2-Phe_716,1
Phe_701.2-Phe_716.2,1
Phe_701.2-Phe_716.9,1
Phe_701.2-Phe_717,1
Phe_701.2-Phe_720,1
Phe_701.2-Phe_721,1
Phe_701.2-Phe_721.1,1
Phe_701.2-Phe_722,1
Phe_701.2-Phe_722.6,1
Phe_701.2-Phe_722.9,1
Phe_701.2-Phe_724,1
Phe_701.2-Phe_726,1
Phe_701.2-Phe_726.1,1
Phe_701.2-Phe_727,1
Phe_701.2-Phe_727.1,1
Phe_701.2-Phe_727.4,1
Phe_701.2-Phe_728,1
Phe_701.2-Phe_728.7,1
Phe_701.2-Phe_728.71,1
Phe_701.2-Phe_729,1
Phe_701.2-Phe_729.1,1
Phe_701.2-Phe_733,1
Phe_701.2-Phe_733.8,1
Phe_701.2-Phe_735,1
Phe_701.2-Phe_735.2,1
Phe_701.2-Phe_735.21,1
Phe_701.2-Phe_735.23,1
Phe_701.2-Phe_735.3,1
Phe_701.2-Phe_736,1
Phe_701.2-Phe_737,0
Phe_701.2-Phe_737.3,1
Phe_701.2-Phe_738,1
Phe_701.2-Phe_738.4,1
Phe_701.2-Phe_740,1
Phe_701.2-Phe_740.1,1
Phe_701.2-Phe_740.11,1
Phe_701.2-Phe_740.9,1
Phe_701.2-Phe_741,1
Phe_701.2-Phe_741.4,1
Phe_701.2-Phe_742,1
Phe_701.2-Phe_742.9,1
Phe_701.2-Phe_743,1
Phe_701.2-Phe_743.1,1
Phe_701.2-Phe_743.11,1
Phe_701.2-Phe_745,1
Phe_701.2-Phe_747,0
Phe_701.2-Phe_747.1,1
Phe_701.2-Phe_747.13,1
Phe_701.2-Phe_751,1
Phe_701.2-Phe_939,1
Phe_702-Phe_702.1,1
Phe_702-Phe_702.2,1
Phe_702-Phe_703,0
Phe_702-Phe_704,0
Phe_702-Phe_706,1
Phe_702-Phe_706.2,1
Phe_702-Phe_707,0
Phe_702-Phe_709,0
Phe_702-Phe_709.7,0
Phe_702-Phe_714,0
Phe_702-Phe_714.1,0
Phe_702-Phe_715,0
Phe_702-Phe_716,0
Phe_702-Phe_716.2,1
Phe_702-Phe_716.9,1
Phe_702-Phe_717,0
Phe_702-Phe_720,0
Phe_702-Phe_721,0
Phe_702-Phe_721.1,1
Phe_702-Phe_722,0
Phe_702-Phe_722.6,0
Phe_702-Phe_722.9,0
Phe_702-Phe_724,0
Phe_702-Phe_726,0
Phe_702-Phe_726.1,0
Phe_702-Phe_727,0
Phe_702-Phe_727.1,0
Phe_702-Phe_727.4,0
Phe_702-Phe_728,0
Phe_702-Phe_728.7,0
Phe_702-Phe_728.71,0
Phe_702-Phe_729,0
Phe_702-Phe_729.1,0
Phe_702-Phe_733,0
Phe_702-Phe_733.8,0
Phe_702-Phe_735,0
Phe_702-Phe_735.2,0
Phe_702-Phe_735.21,0
Phe_702-Phe_735.23,0
Phe_702-Phe_735.3,0
Phe_702-Phe_736,0
Phe_702-Phe_737,0
Phe_702-Phe_737.3,0
Phe_702-Phe_738,0
Phe_702-Phe_738.4,0
Phe_702-Phe_740,1
Phe_702-Phe_740.1,0
Phe_702-Phe_740.11,0
Phe_702-Phe_740.9,0
Phe_702-Phe_741,0
Phe_702-Phe_741.4,0
Phe_702-Phe_742,0
Phe_702-Phe_742.9,0
Phe_702-Phe_743,0
Phe_702-Phe_743.1,0
Phe_702-Phe_743.11,0
Phe_702-Phe_745,0
Phe_702-Phe_747,0
Phe_702-Phe_747.1,0
Phe_702-Phe_747.13,0
Phe_702-Phe_751,0
Phe_702-Phe_939,1
Phe_702.1-Phe_702.2,1
Phe_702.1-Phe_703,1
Phe_702.1-Phe_704,1
Phe_702.1-Phe_706,1
Phe_702.1-Phe_706.2,1
Phe_702.1-Phe_707,1
Phe_702.1-Phe_709,1
Phe_702.1-Phe_709.7,1
Phe_702.1-Phe_714,1
Phe_702.1-Phe_714.1,1
Phe_702.1-Phe_715,0
Phe_702.1-Phe_716,0
Phe_702.1-Phe_716.2,1
Phe_702.1-Phe_716.9,1
Phe_702.1-Phe_717,1
Phe_702.1-Phe_720,1
Phe_702.1-Phe_721,1
Phe_702.1-Phe_721.1,1
Phe_702.1-Phe_722,1
Phe_702.1-Phe_722.6,1
Phe_702.1-Phe_722.9,1
Phe_702.1-Phe_724,1
Phe_702.1-Phe_726,1
Phe_702.1-Phe_726.1,1
Phe_702.1-Phe_727,1
Phe_702.1-Phe_727.1,1
Phe_702.1-Phe_727.4,1
Phe_702.1-Phe_728,1
Phe_702.1-Phe_728.7,0
Phe_702.1-Phe_728.71,1
Phe_702.1-Phe_729,1
Phe_702.1-Phe_729.1,1
Phe_702.1-Phe_733,1
Phe_702.1-Phe_733.8,0
Phe_702.1-Phe_735,0
Phe_702.1-Phe_735.2,1
Phe_702.1-Phe_735.21,1
Phe_702.1-Phe_735.23,1
Phe_702.1-Phe_735.3,1
Phe_702.1-Phe_736,0
Phe_702.1-Phe_737,0
Phe_702.1-Phe_737.3,1
Phe_702.1-Phe_738,1
Phe_702.1-Phe_738.4,1
Phe_702.1-Phe_740,1
Phe_702.1-Phe_740.1,1
Phe_702.1-Phe_740.11,1
Phe_702.1-Phe_740.9,1
Phe_702.1-Phe_741,0
Phe_702.1-Phe_741.4,1
Phe_702.1-Phe_742,1
Phe_702.1-Phe_742.9,1
Phe_702.1-Phe_743,1
Phe_702.1-Phe_743.1,1
Phe_702.1-Phe_743.11,1
Phe_702.1-Phe_745,1
Phe_702.1-Phe_747,0
Phe_702.1-Phe_747.1,1
Phe_702.1-Phe_747.13,1
Phe_702.1-Phe_751,1
Phe_702.1-Phe_939,1
Phe_702.2-Phe_703,1
Phe_702.2-Phe_704,1
Phe_702.2-Phe_706,1
Phe_702.2-Phe_706.2,1
Phe_702.2-Phe_707,0
Phe_702.2-Phe_709,1
Phe_702.2-Phe_709.7,1
Phe_702.2-Phe_714,1
Phe_702.2-Phe_714.1,1
Phe_702.2-Phe_715,1
Phe_702.2-Phe_716,0
Phe_702.2-Phe_716.2,1
Phe_702.2-Phe_716.9,1
Phe_702.2-Phe_717,1
Phe_702.2-Phe_720,1
Phe_702.2-Phe_721,1
Phe_702.2-Phe_721.1,1
Phe_702.2-Phe_722,1
Phe_702.2-Phe_722.6,1
Phe_702.2-Phe_722.9,1
Phe_702.2-Phe_724,0
Phe_702.2-Phe_726,1
Phe_702.2-Phe_726.1,1
Phe_702.2-Phe_727,1
Phe_702.2-Phe_727.1,1
Phe_702.2-Phe_727.4,1
Phe_702.2-Phe_728,0
Phe_702.2-Phe_728.7,1
Phe_702.2-Phe_728.71,1
Phe_702.2-Phe_729,1
Phe_702.2-Phe_729.1,1
Phe_702.2-Phe_733,1
Phe_702.2-Phe_733.8,1
Phe_702.2-Phe_735,1
Phe_702.2-Phe_735.2,1
Phe_702.2-Phe_735.21,1
Phe_702.2-Phe_735.23,1
Phe_702.2-Phe_735.3,1
Phe_702.2-Phe_736,1
Phe_702.2-Phe_737,1
Phe_702.2-Phe_737.3,0
Phe_702.2-Phe_738,1
Phe_702.2-Phe_738.4,1
Phe_702.2-Phe_740,1
Phe_702.2-Phe_740.1,1
Phe_702.2-Phe_740.11,1
Phe_702.2-Phe_740.9,1
Phe_702.2-Phe_741,0
Phe_702.2-Phe_741.4,1
Phe_702.2-Phe_742,1
Phe_702.2-Phe_742.9,1
Phe_702.2-Phe_743,1
Phe_702.2-Phe_743.1,1
Phe_702.2-Phe_743.11,1
Phe_702.2-Phe_745,1
Phe_702.2-Phe_747,0
Phe_702.2-Phe_747.1,1
Phe_702.2-Phe_747.13,0
Phe_702.2-Phe_751,1
Phe_702.2-Phe_939,1
Phe_703-Phe_704,1
Phe_703-Phe_706,1
Phe_703-Phe_706.2,1
Phe_703-Phe_707,1
Phe_703-Phe_709,1
Phe_703-Phe_709.7,1
Phe_703-Phe_714,1
Phe_703-Phe_714.1,1
Phe_703-Phe_715,1
Phe_703-Phe_716,0
Phe_703-Phe_716.2,1
Phe_703-Phe_716.9,1
Phe_703-Phe_717,1
Phe_703-Phe_720,1
Phe_703-Phe_721,1
Phe_703-Phe_721.1,1
Phe_703-Phe_722,1
Phe_703-Phe_722.6,1
Phe_703-Phe_722.9,1
Phe_703-Phe_724,1
Phe_703-Phe_726,1
Phe_703-Phe_726.1,1
Phe_703-Phe_727,1
Phe_703-Phe_727.1,1
Phe_703-Phe_727.4,1
Phe_703-Phe_728,1
Phe_703-Phe_728.7,1
Phe_703-Phe_728.71,0
Phe_703-Phe_729,0
Phe_703-Phe_729.1,1
Phe_703-Phe_733,1
Phe_703-Phe_733.8,0
Phe_703-Phe_735,1
Phe_703-Phe_735.2,1
Phe_703-Phe_735.21,1
Phe_703-Phe_735.23,1
Phe_703-Phe_735.3,1
Phe_703-Phe_736,1
Phe_703-Phe_737,0
Phe_703-Phe_737.3,1
Phe_703-Phe_738,1
Phe_703-Phe_738.4,1
Phe_703-Phe_740,1
Phe_703-Phe_740.1,1
Phe_703-Phe_740.11,1
Phe_703-Phe_740.9,1
Phe_703-Phe_741,1
Phe_703-Phe_741.4,1
Phe_703-Phe_742,0
Phe_703-Phe_742.9,1
Phe_703-Phe_743,1
Phe_703-Phe_743.1,1
Phe_703-Phe_743.11,1
Phe_703-Phe_745,1
Phe_703-Phe_747,0
Phe_703-Phe_747.1,0
Phe_703-Phe_747.13,1
Phe_703-Phe_751,1
Phe_703-Phe_939,1
Phe_704-Phe_706,1
Phe_704-Phe_706.2,1
Phe_704-Phe_707,1
Phe_704-Phe_709,1
Phe_704-Phe_709.7,1
Phe_704-Phe_714,1
Phe_704-Phe_714.1,1
Phe_704-Phe_715,1
Phe_704-Phe_716,1
Phe_704-Phe_716.2,1
Phe_704-Phe_716.9,1
Phe_704-Phe_717,1
Phe_704-Phe_720,1
Phe_704-Phe_721,1
Phe_704-Phe_721.1,1
Phe_704-Phe_722,1
Phe_704-Phe_722.6,1
Phe_704-Phe_722.9,1
Phe_704-Phe_724,1
Phe_704-Phe_726,1
Phe_704-Phe_726.1,1
Phe_704-Phe_727,1
Phe_704-Phe_727.1,1
Phe_704-Phe_727.4,1
Phe_704-Phe_728,0
Phe_704-Phe_728.7,1
Phe_704-Phe_728.71,1
Phe_704-Phe_729,1
Phe_704-Phe_729.1,1
Phe_704-Phe_733,1
Phe_704-Phe_733.8,1
Phe_704-Phe_735,1
Phe_704-Phe_735.2,1
Phe_704-Phe_735.21,1
Phe_704-Phe_735.23,0
Phe_704-Phe_735.3,1
Phe_704-Phe_736,1
Phe_704-Phe_737,1
Phe_704-Phe_737.3,1
Phe_704-Phe_738,1
Phe_704-Phe_738.4,1
Phe_704-Phe_740,1
Phe_704-Phe_740.1,1
Phe_704-Phe_740.11,0
Phe_704-Phe_740.9,1
Phe_704-Phe_741,0
Phe_704-Phe_741.4,0
Phe_704-Phe_742,1
Phe_704-Phe_742.9,1
Phe_704-Phe_743,1
Phe_704-Phe_743.1,1
Phe_704-Phe_743.11,1
Phe_704-Phe_745,1
Phe_704-Phe_747,0
Phe_704-Phe_747.1,1
Phe_704-Phe_747.13,1
Phe_704-Phe_751,1
Phe_704-Phe_939,1
Phe_706-Phe_706.2,1
Phe_706-Phe_707,1
Phe_706-Phe_709,1
Phe_706-Phe_709.7,1
Phe_706-Phe_714,1
Phe_706-Phe_714.1,1
Phe_706-Phe_715,1
Phe_706-Phe_716,1
Phe_706-Phe_716.2,1
